date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:51	59961/59961	---M-Z	200	added ('OK')	text/html	etag:%22ea39-64b3cf04-e29275cd2a1e6944;gz%22	https://html.creativegigstf.com/jobi/jobi/index-6.html	E:/hb1/html.creativegigstf.com/jobi/jobi/index-6.html	(from )
11:57:51	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/robots.txt		(from )
11:57:55	1183/1183	---M--	200	added ('OK')	image/png	etag:%2249f-64b3cf04-a4a7c521b688e3a3;;;%22	https://html.creativegigstf.com/jobi/jobi/images/fav-icon/icon.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/fav-icon/icon.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:55	277104/277104	---M--	200	added ('OK')	image/png	etag:%2243a70-64b3cf04-15e43d730751a8a;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/ogg.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/ogg.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:57	163873/163873	---M-Z	200	added ('OK')	text/css	etag:%2228021-64b3cf04-32ace0d6a5b0b93b;gz%22	https://html.creativegigstf.com/jobi/jobi/css/bootstrap.min.css	E:/hb1/html.creativegigstf.com/jobi/jobi/css/bootstrap.min.css	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:57	172595/172595	---M-Z	200	added ('OK')	text/css	etag:%222a233-64b3cf04-48067b654a688800;gz%22	https://html.creativegigstf.com/jobi/jobi/css/style.min.css	E:/hb1/html.creativegigstf.com/jobi/jobi/css/style.min.css	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:57	30922/30922	---M-Z	200	added ('OK')	text/css	etag:%2278ca-64b3cf04-3d0b1f883fc23ab9;gz%22	https://html.creativegigstf.com/jobi/jobi/css/responsive.css	E:/hb1/html.creativegigstf.com/jobi/jobi/css/responsive.css	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:58	272/272	---M--	200	added ('OK')	image/svg+xml	etag:%22110-64b3cf04-3df5f0c9298ca6d6;;;%22	https://html.creativegigstf.com/jobi/jobi/images/loader.svg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/loader.svg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:59	51421/51421	---M-Z	200	added ('OK')	text/html	etag:%22c8dd-64b3cf04-898ed784f0044b5b;gz%22	https://html.creativegigstf.com/jobi/jobi/index.html	E:/hb1/html.creativegigstf.com/jobi/jobi/index.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:59	1315/1315	---M--	200	added ('OK')	image/png	etag:%22523-64b3cf04-26cc150281248475;;;%22	https://html.creativegigstf.com/jobi/jobi/images/logo/logo_06.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/logo/logo_06.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:57:59	23591/23591	---M-Z	200	added ('OK')	text/html	etag:%225c27-64b3cf04-2b9281eb3971dda4;gz%22	https://html.creativegigstf.com/jobi/jobi/dashboard/employer-dashboard-submit-job.html	E:/hb1/html.creativegigstf.com/jobi/jobi/dashboard/employer-dashboard-submit-job.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:00	19755/19755	---M-Z	200	added ('OK')	text/html	etag:%224d2b-64b3cf04-ebcd70456750f899;gz%22	https://html.creativegigstf.com/jobi/jobi/dashboard/candidate-dashboard-index.html	E:/hb1/html.creativegigstf.com/jobi/jobi/dashboard/candidate-dashboard-index.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:00	20734/20734	---M-Z	200	added ('OK')	text/html	etag:%2250fe-6565700f-1a93c0c0cfe884a0;gz%22	https://html.creativegigstf.com/jobi/jobi/dashboard/employer-dashboard-index.html	E:/hb1/html.creativegigstf.com/jobi/jobi/dashboard/employer-dashboard-index.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:01	45878/45878	---M-Z	200	added ('OK')	text/html	etag:%22b336-64b3cf04-4945e16f90145a17;gz%22	https://html.creativegigstf.com/jobi/jobi/index-2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/index-2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:01	43283/43283	---M-Z	200	added ('OK')	text/html	etag:%22a913-64b3cf04-58a92e389e54506d;gz%22	https://html.creativegigstf.com/jobi/jobi/index-3.html	E:/hb1/html.creativegigstf.com/jobi/jobi/index-3.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:01	51317/51317	---M-Z	200	added ('OK')	text/html	etag:%22c875-64b3cf04-47940e5e4e677375;gz%22	https://html.creativegigstf.com/jobi/jobi/index-4.html	E:/hb1/html.creativegigstf.com/jobi/jobi/index-4.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:02	47195/47195	---M-Z	200	added ('OK')	text/html	etag:%22b85b-64b3cf04-90a245fce81aada5;gz%22	https://html.creativegigstf.com/jobi/jobi/index-5.html	E:/hb1/html.creativegigstf.com/jobi/jobi/index-5.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:02	50852/50852	---M-Z	200	added ('OK')	text/html	etag:%22c6a4-64b3cf04-e8d84fe2172dcbe9;gz%22	https://html.creativegigstf.com/jobi/jobi/index-7.html	E:/hb1/html.creativegigstf.com/jobi/jobi/index-7.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:02	62412/62412	---M-Z	200	added ('OK')	text/html	etag:%22f3cc-64b3cf04-2655903eaae85819;gz%22	https://html.creativegigstf.com/jobi/jobi/job-list-v1.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-list-v1.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:03	80917/80917	---M-Z	200	added ('OK')	text/html	etag:%2213c15-64b3cf04-1f0f695e8391335;gz%22	https://html.creativegigstf.com/jobi/jobi/job-list-v2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-list-v2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:03	65989/65989	---M-Z	200	added ('OK')	text/html	etag:%22101c5-64b3cf04-86ddb7ea6925b184;gz%22	https://html.creativegigstf.com/jobi/jobi/job-list-v3.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-list-v3.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:04	62412/62412	---M-Z	200	added ('OK')	text/html	etag:%22f3cc-64b3cf04-a9217682fb6e936a;gz%22	https://html.creativegigstf.com/jobi/jobi/job-grid-v1.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-grid-v1.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:04	80917/80917	---M-Z	200	added ('OK')	text/html	etag:%2213c15-64b3cf04-fd6c12fc2deb1439;gz%22	https://html.creativegigstf.com/jobi/jobi/job-grid-v2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-grid-v2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:05	80272/80272	---M-Z	200	added ('OK')	text/html	etag:%2213990-64b3cf04-4b6f0c2172794271;gz%22	https://html.creativegigstf.com/jobi/jobi/job-grid-v3.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-grid-v3.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:05	36163/36163	---M-Z	200	added ('OK')	text/html	etag:%228d43-64b3cf04-cfcd3c556b10b5a3;gz%22	https://html.creativegigstf.com/jobi/jobi/job-details-v1.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-details-v1.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:05	30999/30999	---M-Z	200	added ('OK')	text/html	etag:%227917-64b3cf04-99ac85ac4f9e8a35;gz%22	https://html.creativegigstf.com/jobi/jobi/job-details-v2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/job-details-v2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:06	86272/86272	---M-Z	200	added ('OK')	text/html	etag:%2215100-64b3cf04-7d98ff8eb59752ee;gz%22	https://html.creativegigstf.com/jobi/jobi/candidates-v1.html	E:/hb1/html.creativegigstf.com/jobi/jobi/candidates-v1.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:06	86272/86272	---M-Z	200	added ('OK')	text/html	etag:%2215100-64b3cf04-e1b0ee4a3ed01681;gz%22	https://html.creativegigstf.com/jobi/jobi/candidates-v2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/candidates-v2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:06	85892/85892	---M-Z	200	added ('OK')	text/html	etag:%2214f84-64b3cf04-47d19b1d7842faa7;gz%22	https://html.creativegigstf.com/jobi/jobi/candidates-v3.html	E:/hb1/html.creativegigstf.com/jobi/jobi/candidates-v3.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:07	85892/85892	---M-Z	200	added ('OK')	text/html	etag:%2214f84-64b3cf04-ee719a8f13cd371a;gz%22	https://html.creativegigstf.com/jobi/jobi/candidates-v4.html	E:/hb1/html.creativegigstf.com/jobi/jobi/candidates-v4.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:07	37231/37231	---M-Z	200	added ('OK')	text/html	etag:%22916f-64b3cf04-67a3dffafabd523d;gz%22	https://html.creativegigstf.com/jobi/jobi/candidate-profile-v1.html	E:/hb1/html.creativegigstf.com/jobi/jobi/candidate-profile-v1.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:08	38947/38947	---M-Z	200	added ('OK')	text/html	etag:%229823-64b3cf04-e1a621c195ab86b4;gz%22	https://html.creativegigstf.com/jobi/jobi/candidate-profile-v2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/candidate-profile-v2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:09	68386/68386	---M-Z	200	added ('OK')	text/html	etag:%2210b22-64b3cf04-287e1d650906c764;gz%22	https://html.creativegigstf.com/jobi/jobi/company-v1.html	E:/hb1/html.creativegigstf.com/jobi/jobi/company-v1.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:09	68386/68386	---M-Z	200	added ('OK')	text/html	etag:%2210b22-64b3cf04-db2f868d5fec8ba;gz%22	https://html.creativegigstf.com/jobi/jobi/company-v2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/company-v2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:09	71259/71259	---M-Z	200	added ('OK')	text/html	etag:%221165b-64b3cf04-c39900c071e78d92;gz%22	https://html.creativegigstf.com/jobi/jobi/company-v3.html	E:/hb1/html.creativegigstf.com/jobi/jobi/company-v3.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:10	71259/71259	---M-Z	200	added ('OK')	text/html	etag:%221165b-64b3cf04-f6dd09f343702241;gz%22	https://html.creativegigstf.com/jobi/jobi/company-v4.html	E:/hb1/html.creativegigstf.com/jobi/jobi/company-v4.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:10	43345/43345	---M-Z	200	added ('OK')	text/html	etag:%22a951-64b3cf04-dc8ffcc8f999b740;gz%22	https://html.creativegigstf.com/jobi/jobi/company-details.html	E:/hb1/html.creativegigstf.com/jobi/jobi/company-details.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:11	41273/41273	---M-Z	200	added ('OK')	text/html	etag:%22a139-64b3cf04-b8a2d5b7170ee8f1;gz%22	https://html.creativegigstf.com/jobi/jobi/about-us.html	E:/hb1/html.creativegigstf.com/jobi/jobi/about-us.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:11	31708/31708	---M-Z	200	added ('OK')	text/html	etag:%227bdc-64b3cf04-4773c4bfbca24f38;gz%22	https://html.creativegigstf.com/jobi/jobi/pricing.html	E:/hb1/html.creativegigstf.com/jobi/jobi/pricing.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:12	46364/46364	---M-Z	200	added ('OK')	text/html	etag:%22b51c-64b3cf04-a17112accb52fe7b;gz%22	https://html.creativegigstf.com/jobi/jobi/faq.html	E:/hb1/html.creativegigstf.com/jobi/jobi/faq.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:13	31695/31695	---M-Z	200	added ('OK')	text/html	etag:%227bcf-64b3cf04-2fa49bbf5f6f55f;gz%22	https://html.creativegigstf.com/jobi/jobi/signup.html	E:/hb1/html.creativegigstf.com/jobi/jobi/signup.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:13	4055/4055	---M-Z	200	added ('OK')	text/html	etag:%22fd7-64b3cf04-6ae62fdaa137c6ca;gz%22	https://html.creativegigstf.com/jobi/jobi/404.html	E:/hb1/html.creativegigstf.com/jobi/jobi/404.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:14	34855/34855	---M-Z	200	added ('OK')	text/html	etag:%228827-64b3cf04-4fb72ff5d7c6d8cd;gz%22	https://html.creativegigstf.com/jobi/jobi/blog-v1.html	E:/hb1/html.creativegigstf.com/jobi/jobi/blog-v1.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:15	36716/36716	---M-Z	200	added ('OK')	text/html	etag:%228f6c-64b3cf04-1aba3ba4c4d32436;gz%22	https://html.creativegigstf.com/jobi/jobi/blog-v2.html	E:/hb1/html.creativegigstf.com/jobi/jobi/blog-v2.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:15	35747/35747	---M-Z	200	added ('OK')	text/html	etag:%228ba3-64b3cf04-246e5eafbe796e18;gz%22	https://html.creativegigstf.com/jobi/jobi/blog-v3.html	E:/hb1/html.creativegigstf.com/jobi/jobi/blog-v3.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:16	35411/35411	---M-Z	200	added ('OK')	text/html	etag:%228a53-64b3cf04-5bcaa69a2d6b6330;gz%22	https://html.creativegigstf.com/jobi/jobi/blog-details.html	E:/hb1/html.creativegigstf.com/jobi/jobi/blog-details.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:16	26972/26972	---M-Z	200	added ('OK')	text/html	etag:%22695c-64b3cf04-3b63ef97010713f9;gz%22	https://html.creativegigstf.com/jobi/jobi/contact.html	E:/hb1/html.creativegigstf.com/jobi/jobi/contact.html	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:18	191337/191337	---M--	200	added ('OK')	image/jpeg	etag:%222eb69-64b3cf04-a0fd8241ee4633ff;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/banner_img_01.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/banner_img_01.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:20	2763/2763	---M--	200	added ('OK')	image/png	etag:%22acb-64b3cf04-4e68872af14e41f8;;;%22	https://html.creativegigstf.com/jobi/jobi/images/logo/media_03.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/logo/media_03.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:20	3330/3330	---M--	200	added ('OK')	image/png	etag:%22d02-64b3cf04-2b26299737bbec3e;;;%22	https://html.creativegigstf.com/jobi/jobi/images/logo/media_04.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/logo/media_04.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:20	3512/3512	---M--	200	added ('OK')	image/png	etag:%22db8-64b3cf04-4509afd3587797f4;;;%22	https://html.creativegigstf.com/jobi/jobi/images/logo/media_05.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/logo/media_05.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:22	2644/2644	---M--	200	added ('OK')	image/png	etag:%22a54-64b3cf04-e9e609c465d89094;;;%22	https://html.creativegigstf.com/jobi/jobi/images/logo/media_06.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/logo/media_06.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:23	275478/275478	---M--	200	added ('OK')	image/jpeg	etag:%2243416-64b3cf04-d758f1c40f05cad;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/banner_img_02.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/banner_img_02.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:23	2111/2111	---M--	200	added ('OK')	image/png	etag:%2283f-64b3cf04-de40b28d8f6175b8;;;%22	https://html.creativegigstf.com/jobi/jobi/images/logo/media_07.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/logo/media_07.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:23	2942/2942	---M--	200	added ('OK')	image/png	etag:%22b7e-64b3cf04-247706aa9b82f583;;;%22	https://html.creativegigstf.com/jobi/jobi/images/logo/media_08.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/logo/media_08.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:24	473/473	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d9-64b3cf04-172baa41efd596a6;gz%22	https://html.creativegigstf.com/jobi/jobi/images/lazy.svg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/lazy.svg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:26	36204/36204	---M--	200	added ('OK')	image/jpeg	etag:%228d6c-64b3cf04-c6f12551cdbeedad;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/img_16.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/img_16.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:26	27495/27495	---M--	200	added ('OK')	image/jpeg	etag:%226b67-64b3cf04-146c617c3aba1e06;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/img_17.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/img_17.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:29	26545/26545	---M--	200	added ('OK')	image/jpeg	etag:%2267b1-64b3cf04-8da19e449a9ee321;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/img_18.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/img_18.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:29	39068/39068	---M--	200	added ('OK')	image/jpeg	etag:%22989c-64b3cf04-ca537ed6985d33b9;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/img_19.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/img_19.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:29	653/653	---M-Z	200	added ('OK')	image/svg+xml	etag:%2228d-64b3cf04-9ea7115a368f90c1;gz%22	https://html.creativegigstf.com/jobi/jobi/images/icon/icon_41.svg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/icon/icon_41.svg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:29	3976/3976	---M--	200	added ('OK')	image/jpeg	etag:%22f88-64b3cf04-27f7970c821179e9;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/img_14.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/img_14.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:30	5595/5595	---M--	200	added ('OK')	image/jpeg	etag:%2215db-64b3cf04-806371a5c630e789;;;%22	https://html.creativegigstf.com/jobi/jobi/images/assets/img_15.jpg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/assets/img_15.jpg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:30	1167/1167	---M-Z	200	added ('OK')	image/svg+xml	etag:%2248f-64b3cf04-ab1ff02ecfd7a34;gz%22	https://html.creativegigstf.com/jobi/jobi/images/icon/icon_60.svg	E:/hb1/html.creativegigstf.com/jobi/jobi/images/icon/icon_60.svg	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:30	889/889	---M--	200	added ('OK')	image/png	etag:%22379-64b3cf04-beb2fd92dd1e83ae;;;%22	https://html.creativegigstf.com/jobi/jobi/images/icon/google.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/icon/google.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:31	761/761	---M--	200	added ('OK')	image/png	etag:%222f9-64b3cf04-70604c2ad779bd84;;;%22	https://html.creativegigstf.com/jobi/jobi/images/icon/facebook.png	E:/hb1/html.creativegigstf.com/jobi/jobi/images/icon/facebook.png	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:32	89493/89493	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d95-64b3cf04-7c1476fbada597bd;gz%22	https://html.creativegigstf.com/jobi/jobi/vendor/jquery.min.js	E:/hb1/html.creativegigstf.com/jobi/jobi/vendor/jquery.min.js	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:32	78129/78129	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213131-64b3cf04-2bae8bbbbe0fadb8;gz%22	https://html.creativegigstf.com/jobi/jobi/vendor/bootstrap/js/bootstrap.bundle.min.js	E:/hb1/html.creativegigstf.com/jobi/jobi/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:32	8155/8155	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fdb-64b3cf04-42a02702a8fa9f6d;gz%22	https://html.creativegigstf.com/jobi/jobi/vendor/wow/wow.min.js	E:/hb1/html.creativegigstf.com/jobi/jobi/vendor/wow/wow.min.js	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:33	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-64b3cf04-4040d968b67687ca;gz%22	https://html.creativegigstf.com/jobi/jobi/vendor/slick/slick.min.js	E:/hb1/html.creativegigstf.com/jobi/jobi/vendor/slick/slick.min.js	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:34	61488/61488	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f030-64b3cf04-58cebba72eff1fe6;gz%22	https://html.creativegigstf.com/jobi/jobi/vendor/fancybox/dist/jquery.fancybox.min.js	E:/hb1/html.creativegigstf.com/jobi/jobi/vendor/fancybox/dist/jquery.fancybox.min.js	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
11:58:34	5023/5023	---M-Z	200	added ('OK')	application/x-javascript	etag:%22139f-64b3cf04-189299281850d720;gz%22	https://html.creativegigstf.com/jobi/jobi/vendor/jquery.lazy.min.js	E:/hb1/html.creativegigstf.com/jobi/jobi/vendor/jquery.lazy.min.js	(from https://html.creativegigstf.com/jobi/jobi/index-6.html)
